93.4551	32.585	5.5879
95.0743	32.8493	5.57185
96.7067	33.1129	5.55592
98.3527	33.376	5.54027
100.012	33.6385	5.52484
101.684	33.9004	5.50951
103.37	34.1616	5.49438
105.069	34.4223	5.47944
106.782	34.6825	5.46479
108.507	34.942	5.45018
110.246	35.2011	5.43583
111.997	35.4595	5.42161
113.762	35.7174	5.40758
115.54	35.9748	5.39374
117.331	36.2315	5.38002
119.135	36.4878	5.36649
120.952	36.7436	5.35315
122.781	36.9989	5.33993
124.624	37.2536	5.32689
126.48	37.5078	5.31397
128.348	37.7615	5.30124
130.229	38.0147	5.28862
132.124	38.2675	5.27618
134.03	38.5197	5.26386
135.95	38.7714	5.25164
137.882	39.0227	5.23961
139.827	39.2735	5.22769
141.785	39.5238	5.21596
143.755	39.7737	5.20425
145.738	40.023	5.19272
147.734	40.272	5.18138
149.742	40.5205	5.17008
151.762	40.7685	5.15894
153.795	41.0161	5.14792
155.841	41.2632	5.13701
157.899	41.51	5.12627
159.97	41.7562	5.11557
162.053	42.0021	5.10503
164.148	42.2475	5.09453
166.256	42.4925	5.0842
168.376	42.7371	5.07398
170.508	42.9813	5.06386
172.653	43.2251	5.05384
174.81	43.4685	5.04392
176.979	43.7115	5.0341
179.161	43.954	5.02438
181.355	44.1962	5.01477
183.56	44.438	5.00525
185.778	44.6793	4.99575
188.009	44.9204	4.98641
190.251	45.161	4.97719
192.506	45.4012	4.96799
194.772	45.6411	4.95896
197.051	45.8806	4.94995
199.342	46.1198	4.94104
201.644	46.3585	4.93222
203.959	46.5969	4.9235
206.286	46.835	4.91488
208.625	47.0727	4.90628
210.975	47.31	4.89776
213.338	47.547	4.88943
215.713	47.7836	4.88104
218.099	48.02	4.87281
220.498	48.2559	4.86461
222.908	48.4915	4.85649
225.33	48.7268	4.84847
227.764	48.9617	4.84047
230.21	49.1963	4.83264
232.667	49.4306	4.82483
235.136	49.6646	4.81703
237.617	49.8982	4.80932
240.11	50.1315	4.8017
242.615	50.3645	4.79418
245.131	50.5971	4.78668
247.659	50.8295	4.77926
250.198	51.0615	4.77186
252.75	51.2932	4.76454
255.313	51.5247	4.75733
257.887	51.7558	4.75012
260.473	51.9866	4.74301
263.071	52.2171	4.7359
265.68	52.4473	4.72889
268.301	52.6772	4.72197
270.934	52.9068	4.71507
273.578	53.1362	4.70825
276.233	53.3652	4.70145
278.9	53.594	4.69473
281.578	53.8224	4.68803
284.268	54.0506	4.68142
286.97	54.2785	4.67481
289.683	54.5061	4.6683
292.407	54.7334	4.66179
295.143	54.9605	4.65538
297.89	55.1872	4.64898
300.648	55.4137	4.64266
303.418	55.6399	4.63636
306.199	55.8659	4.63014
308.991	56.0916	4.62394
311.795	56.317	4.61782
314.61	56.5422	4.61172
317.437	56.7671	4.60562
320.274	56.9917	4.5996
323.123	57.2161	4.59369
325.984	57.4402	4.5877
328.855	57.6641	4.58187
331.738	57.8876	4.57598
334.632	58.111	4.57017
337.537	58.3341	4.56445
340.453	58.5569	4.55866
343.381	58.7795	4.55303
346.319	59.0018	4.54734
349.269	59.2239	4.54173
352.23	59.4457	4.53613
355.202	59.6674	4.53061
358.185	59.8887	4.52511
361.18	60.1099	4.51969
364.185	60.3307	4.51421
367.201	60.5514	4.50888
370.229	60.7718	4.50349
373.267	60.992	4.49818
376.317	61.2119	4.49287
379.378	61.4317	4.48766
382.449	61.6512	4.48246
385.532	61.8704	4.47725
388.625	62.0894	4.47205
391.73	62.3081	4.46686
394.845	62.5262	4.46132
397.971	62.7438	4.45547
401.107	62.9609	4.44941
404.254	63.1773	4.44298
407.411	63.3931	4.43624
410.579	63.6083	4.42919
413.757	63.8229	4.42185
416.945	64.0368	4.4142
420.144	64.25	4.40626
423.353	64.4625	4.39793
426.573	64.6744	4.38937
429.802	64.8854	4.38044
433.042	65.0958	4.3712
436.292	65.3054	4.36165
439.553	65.5142	4.35181
442.823	65.7223	4.34166
446.103	65.9295	4.33122
449.394	66.136	4.32047
452.694	66.3417	4.30943
456.005	66.5465	4.29808
459.325	66.7504	4.28635
462.655	66.9534	4.2744
465.995	67.1556	4.26215
469.345	67.357	4.2496
472.704	67.5574	4.23676
476.073	67.7569	4.22361
479.452	67.9555	4.21025
482.841	68.1531	4.19652
486.239	68.3498	4.18256
489.646	68.5455	4.16832
493.063	68.7404	4.15386
496.49	68.9342	4.13911
499.926	69.127	4.12406
503.371	69.3189	4.1088
506.825	69.5097	4.09326
510.289	69.6996	4.07749
513.762	69.8884	4.06145
517.244	70.0762	4.04519
520.736	70.263	4.02872
524.236	70.4487	4.01206
527.746	70.6334	3.99511
531.264	70.8171	3.97804
534.791	70.9997	3.96069
538.328	71.1813	3.94313
541.873	71.3617	3.92536
545.427	71.5412	3.90748
548.989	71.7195	3.88933
552.561	71.8968	3.87106
556.141	72.073	3.85259
559.729	72.2481	3.83393
563.326	72.4221	3.81515
566.932	72.5951	3.79618
570.546	72.767	3.7771
574.169	72.9377	3.75784
577.8	73.1074	3.73846
581.439	73.2759	3.71889
585.087	73.4435	3.6993
588.742	73.6098	3.67953
592.406	73.7751	3.65965
596.078	73.9393	3.63967
599.758	74.1024	3.6195
603.446	74.2644	3.59931
607.143	74.4253	3.57903
610.847	74.5851	3.55864
614.559	74.7439	3.53825
618.278	74.9014	3.51768
622.006	75.058	3.49708
625.741	75.2134	3.4764
629.484	75.3678	3.4557
633.234	75.521	3.43492
636.993	75.6732	3.41412
640.758	75.8243	3.39324
644.531	75.9743	3.37234
648.312	76.1232	3.35135
652.1	76.2711	3.33036
655.895	76.4179	3.30936
659.698	76.5636	3.28836
663.508	76.7083	3.26736
667.325	76.8518	3.24627
671.149	76.9944	3.22526
674.98	77.1359	3.20417
678.819	77.2763	3.18316
682.664	77.4157	3.16207
686.517	77.554	3.14106
690.376	77.6913	3.12006
694.242	77.8276	3.09906
698.115	77.9628	3.07806
701.994	78.0971	3.05714
705.881	78.2303	3.03624
709.774	78.3625	3.01534
713.673	78.4936	2.99444
717.58	78.6238	2.97362
721.492	78.753	2.95291
725.412	78.8812	2.9322
729.337	79.0083	2.9115
733.27	79.1345	2.89089
737.208	79.2598	2.87037
741.153	79.384	2.84987
745.104	79.5073	2.82937
749.061	79.6296	2.80903
753.024	79.751	2.78873
756.994	79.8714	2.76843
760.969	79.9909	2.7483
764.951	80.1094	2.72819
768.939	80.227	2.70818
772.932	80.3437	2.68826
776.931	80.4594	2.66836
780.937	80.5742	2.64854
784.948	80.6882	2.62891
788.964	80.8012	2.6093
792.987	80.9132	2.5897
797.015	81.0245	2.57027
801.049	81.1348	2.55095
805.088	81.2443	2.53165
809.133	81.3529	2.51251
813.184	81.4605	2.49341
817.24	81.5674	2.47448
821.301	81.6734	2.45557
825.368	81.7785	2.43676
829.44	81.8828	2.41812
833.517	81.9862	2.39952
837.6	82.0889	2.38109
841.688	82.1907	2.36268
845.781	82.2916	2.34436
849.879	82.3918	2.32623
853.982	82.4911	2.30813
858.09	82.5896	2.29019
862.204	82.6873	2.27229
866.322	82.7843	2.25456
870.445	82.8804	2.23694
874.573	82.9758	2.21942
878.706	83.0704	2.202
882.844	83.1642	2.18468
886.987	83.2573	2.16746
891.134	83.3496	2.15034
895.286	83.4411	2.13333
899.443	83.532	2.11649
903.604	83.622	2.09969
907.77	83.7114	2.08305
911.941	83.7999	2.06645
916.116	83.8878	2.05002
920.295	83.975	2.0337
924.479	84.0614	2.01748
928.668	84.1471	2.00136
932.86	84.2322	1.98534
937.058	84.3165	1.96951
941.259	84.4002	1.9537
945.465	84.4832	1.93807
949.675	84.5654	1.92247
953.889	84.647	1.90703
958.108	84.728	1.89171
962.33	84.8083	1.8765
966.557	84.8879	1.86138
970.787	84.9668	1.84636
975.022	85.0451	1.83144
979.261	85.1228	1.81662
983.504	85.1999	1.80199
987.751	85.2763	1.78738
992.001	85.3521	1.77295
996.256	85.4272	1.75855
1000.51	85.5017	1.74431
1004.78	85.5757	1.73019
1009.04	85.649	1.71617
1013.31	85.7217	1.70226
1017.59	85.7939	1.68844
1021.86	85.8654	1.67472
1026.14	85.9363	1.6611
1030.43	86.0067	1.64758
1034.72	86.0765	1.63416
1039.01	86.1457	1.62085
1043.3	86.2143	1.60763
1047.6	86.2823	1.59451
1051.9	86.3499	1.58158
1056.21	86.4169	1.56867
1060.52	86.4833	1.55585
1064.83	86.5491	1.54314
1069.15	86.6145	1.5306
1073.47	86.6793	1.5181
1077.79	86.7435	1.50568
1082.12	86.8072	1.49336
1086.44	86.8705	1.48123
1090.78	86.9332	1.46912
1095.11	86.9953	1.45711
1099.45	87.057	1.44519
1103.79	87.1181	1.43337
1108.14	87.1788	1.42165
1112.49	87.239	1.41003
1116.84	87.2986	1.39852
1121.19	87.3578	1.3871
1125.55	87.4165	1.37569
1129.91	87.4747	1.36446
1134.28	87.5325	1.35334
1138.64	87.5897	1.34224
1143.01	87.6465	1.33122
1147.38	87.7028	1.32039
